FRAME ID,RESOLUTION,F1,TIME (S),NUM POINTS
0,1,0.0,2.058622360229492,53948
0,1,0.0,2.1904172897338867,53948
1,1,0.0,0.759075403213501,21100
1,1,0.0,0.8004312515258789,21100
2,1,0.0,6.013152122497559,70017
2,1,0.0,12.05806040763855,70017
3,1,0.0,2.6427459716796875,55126
3,1,0.0,2.498530149459839,55126
4,1,0.0,0.6137614250183105,21974
4,1,0.0,0.650970458984375,21974
5,1,0.0,0.6033837795257568,22022
5,1,0.0,0.6014647483825684,22022
6,1,0.0,1.4644393920898438,34918
6,1,0.0,1.505967617034912,34918
7,1,0.0,0.38560032844543457,11437
7,1,0.0,0.33832764625549316,11437
8,1,0.0,2.140768051147461,49599
8,1,0.0,1.975503921508789,49599
9,1,0.0,0.4581410884857178,16494
9,1,0.0,0.45481348037719727,16494
10,1,0.0,0.58990478515625,19541
10,1,0.0,0.5118439197540283,19541
11,1,0.0,2.124635696411133,48760
11,1,0.0,2.340655565261841,48760
12,1,0.0,0.08785176277160645,3710
12,1,0.0,0.07188081741333008,3710
13,1,0.0,0.8788297176361084,32722
13,1,0.0,0.8001141548156738,32722
14,1,0.0,0.49231743812561035,28247
14,1,0.0,0.49759697914123535,28247
15,1,0.0,1.8461177349090576,53461
15,1,0.0,1.797217607498169,53461
16,1,0.0,0.3000030517578125,15099
16,1,0.0,0.30411481857299805,15099
17,1,0.0,0.46514225006103516,13115
17,1,0.0,0.5508522987365723,13115
18,1,0.0,0.23375868797302246,4093
18,1,0.0,0.1950669288635254,4093
19,1,0.0,2.5013556480407715,50572
19,1,0.0,2.323054552078247,50572
20,1,0.0,2.510713577270508,43609
20,1,0.0,2.45873761177063,43609
21,1,0.0,2.7389471530914307,48635
21,1,0.0,1.704052448272705,48635
22,1,0.0,2.074526786804199,35527
22,1,0.0,1.7317090034484863,35527
23,1,0.0,0.7852280139923096,21404
23,1,0.0,0.7518022060394287,21404
24,1,0.0,1.444394826889038,42102
24,1,0.0,1.3037662506103516,42102
25,1,0.0,3.1659586429595947,59671
25,1,0.0,2.7273054122924805,59671
26,1,0.0,1.2579703330993652,36548
26,1,0.0,2.108381748199463,36548
27,1,0.0,0.518263578414917,17313
27,1,0.0,0.5387086868286133,17313
28,1,0.0,2.9992456436157227,52302
28,1,0.0,3.299509286880493,52302
29,1,0.0,8.502475500106812,76079
29,1,0.0,6.687501668930054,76079
30,1,0.0,10.019724130630493,89612
30,1,0.0,11.901735782623291,89612
31,1,0.0,2.8014373779296875,46012
31,1,0.0,2.117884635925293,46012
32,1,0.0,2.0494513511657715,48307
32,1,0.0,1.742534875869751,48307
33,1,0.0,0.13691926002502441,7380
33,1,0.0,0.1758737564086914,7380
34,1,0.0,0.6684322357177734,18946
34,1,0.0,0.5906980037689209,18946
35,1,0.0,1.3920950889587402,32698
35,1,0.0,1.3480987548828125,32698
36,1,0.0,0.579364538192749,13766
36,1,0.0,0.608422040939331,13766
37,1,0.08333333333333333,2.5525827407836914,53230
37,1,0.08333333333333333,2.7951488494873047,53230
38,1,0.0,2.5658836364746094,25052
38,1,0.0,1.7318108081817627,25052
39,1,0.0,5.532226324081421,61490
39,1,0.0,5.2110137939453125,61490
40,1,0.0,1.511605978012085,30702
40,1,0.0,1.1652472019195557,30702
41,1,0.0,0.72385573387146,14600
41,1,0.0,0.6023945808410645,14600
42,1,0.0,1.2887351512908936,20131
42,1,0.0,1.0010254383087158,20131
43,1,0.0,2.6737706661224365,52610
43,1,0.0,3.407139301300049,52610
44,1,0.0,1.2429084777832031,30631
44,1,0.0,1.6421973705291748,30631
45,1,0.0,0.9919507503509521,19784
45,1,0.0,0.8673875331878662,19784
46,1,0.0,2.2262463569641113,39711
46,1,0.0,1.8020505905151367,39711
47,1,0.0,3.887592315673828,53331
47,1,0.0,3.8710520267486572,53331
48,1,0.0,4.229586362838745,62364
48,1,0.0,2.990297555923462,62364
49,1,0.0,1.6959002017974854,46388
49,1,0.0,3.1637768745422363,46388
0,0.8,0.0,2.6312854290008545,43155
0,0.8,0.0,3.1685903072357178,43231
1,0.8,0.0,0.8898422718048096,16829
1,0.8,0.0,1.0968759059906006,16765
2,0.8,0.0,6.425043106079102,56010
2,0.8,0.0,6.200764894485474,55997
3,0.8,0.0,3.017057180404663,44079
3,0.8,0.0,3.3263328075408936,44066
4,0.8,0.0,0.822415828704834,17562
4,0.8,0.0,0.8158507347106934,17592
5,0.8,0.0,0.9907622337341309,17675
5,0.8,0.0,0.7402994632720947,17606
6,0.8,0.0,1.6448633670806885,27884
6,0.8,0.0,1.5025477409362793,27914
7,0.8,0.0,0.4815940856933594,9177
7,0.8,0.0,0.23473262786865234,9097
8,0.8,0.0,1.7276391983032227,39728
8,0.8,0.0,1.440429449081421,39685
9,0.8,0.0,0.4964582920074463,13217
9,0.8,0.0,0.43316650390625,13156
10,0.8,0.0,0.7239906787872314,15552
10,0.8,0.0,0.6758248805999756,15593
11,0.8,0.0,3.125746965408325,39130
11,0.8,0.0,2.789011001586914,38967
12,0.8,0.0,0.11376547813415527,2968
12,0.8,0.0,0.09396243095397949,2963
13,0.8,0.0,0.8860282897949219,26143
13,0.8,0.0,0.8309202194213867,26127
14,0.8,0.0,0.6983883380889893,22593
14,0.8,0.0,0.7366929054260254,22485
15,0.8,0.0,2.3299007415771484,42680
15,0.8,0.0,2.190485954284668,42696
16,0.8,0.0,0.38848328590393066,12075
16,0.8,0.0,0.38217616081237793,12004
17,0.8,0.0,0.530580997467041,10500
17,0.8,0.0,0.272815465927124,10478
18,0.8,0.0,0.24255132675170898,3265
18,0.8,0.0,0.2132105827331543,3308
19,0.8,0.0,2.455509662628174,40400
19,0.8,0.0,2.3257083892822266,40511
20,0.8,0.0,2.8913755416870117,34883
20,0.8,0.0,3.535266876220703,34867
21,0.8,0.0,1.3331267833709717,38864
21,0.8,0.0,1.4415535926818848,38925
22,0.8,0.0,1.1561028957366943,28464
22,0.8,0.0,1.2801461219787598,28431
23,0.8,0.0,0.6971390247344971,17046
23,0.8,0.0,0.5866680145263672,17174
24,0.8,0.0,1.0625746250152588,33751
24,0.8,0.0,0.83785080909729,33643
25,0.8,0.0,2.264573812484741,47723
25,0.8,0.0,2.2888717651367188,47705
26,0.8,0.0,0.9737386703491211,29290
26,0.8,0.0,0.8851528167724609,29327
27,0.8,0.0,0.22614455223083496,13818
27,0.8,0.0,0.3986983299255371,13816
28,0.8,0.0,1.416978359222412,41964
28,0.8,0.0,1.276796579360962,41895
29,0.8,0.0,3.1919422149658203,60830
29,0.8,0.0,3.3432304859161377,60869
30,0.8,0.0,5.836737394332886,71802
30,0.8,0.0,6.112077713012695,71674
31,0.8,0.0,1.2158818244934082,36807
31,0.8,0.0,1.3291234970092773,36784
32,0.8,0.0,1.2089686393737793,38657
32,0.8,0.0,1.2482271194458008,38594
33,0.8,0.0,0.09181785583496094,5902
33,0.8,0.0,0.09173083305358887,5945
34,0.8,0.0,0.3063948154449463,15139
34,0.8,0.0,0.3999001979827881,15204
35,0.8,0.0,0.7675173282623291,26185
35,0.8,0.0,0.7511420249938965,26239
36,0.8,0.0,0.42275023460388184,11016
36,0.8,0.0,0.4482433795928955,10987
37,0.8,0.08,1.728400707244873,42610
37,0.8,0.08,1.687584400177002,42520
38,0.8,0.0,0.6534850597381592,20094
38,0.8,0.0,0.8066446781158447,20088
39,0.8,0.0,2.0769577026367188,49231
39,0.8,0.0,1.921910047531128,49171
40,0.8,0.0,0.5002243518829346,24644
40,0.8,0.0,0.49001193046569824,24511
41,0.8,0.0,0.2605602741241455,11667
41,0.8,0.0,0.5325109958648682,11710
42,0.8,0.0,1.0334088802337646,16256
42,0.8,0.0,1.0555267333984375,16062
43,0.8,0.0,2.758002758026123,42011
43,0.8,0.0,2.995091676712036,42192
44,0.8,0.0,1.1250262260437012,24561
44,0.8,0.0,0.9983398914337158,24538
45,0.8,0.0,0.7184879779815674,15772
45,0.8,0.0,0.8316135406494141,15877
46,0.8,0.0,1.0029323101043701,31653
46,0.8,0.0,0.8990509510040283,31651
47,0.8,0.0,1.3640308380126953,42594
47,0.8,0.0,1.5591371059417725,42624
48,0.8,0.0,1.1431047916412354,49861
48,0.8,0.0,1.1742103099822998,49830
49,0.8,0.0,0.8184571266174316,37144
49,0.8,0.0,0.8545939922332764,37087
0,0.6,0.0,0.7095537185668945,32372
0,0.6,0.0,0.708625078201294,32431
1,0.6,0.0,0.2030775547027588,12634
1,0.6,0.0,0.20346760749816895,12693
2,0.6,0.0,1.6592462062835693,41917
2,0.6,0.0,1.615006685256958,42034
3,0.6,0.0,0.8439183235168457,33151
3,0.6,0.0,0.8122317790985107,33195
4,0.6,0.0,0.21869802474975586,13256
4,0.6,0.0,0.2040567398071289,13167
5,0.6,0.0,0.18746423721313477,13246
5,0.6,0.0,0.19370031356811523,13154
6,0.6,0.0,0.42292261123657227,20968
6,0.6,0.0,0.3916192054748535,20852
7,0.6,0.0,0.09422969818115234,6769
7,0.6,0.0,0.08786702156066895,6838
8,0.6,0.0,0.6955251693725586,29789
8,0.6,0.0,0.5793929100036621,29899
9,0.6,0.0,0.15999603271484375,9992
9,0.6,0.0,0.1566600799560547,9943
10,0.6,0.0,0.17183804512023926,11786
10,0.6,0.0,0.1565086841583252,11673
11,0.6,0.0,0.6099178791046143,29267
11,0.6,0.0,0.6039800643920898,29299
12,0.6,0.0,0.031240224838256836,2290
12,0.6,0.0,0.015591859817504883,2203
13,0.6,0.0,0.23514652252197266,19777
13,0.6,0.0,0.22721600532531738,19558
14,0.6,0.0,0.1990065574645996,16983
14,0.6,0.0,0.25845813751220703,16884
15,0.6,0.0,0.6628046035766602,31921
15,0.6,0.0,0.6020667552947998,32138
16,0.6,0.0,0.11551451683044434,9107
16,0.6,0.0,0.12746310234069824,9064
17,0.6,0.0,0.1406569480895996,7821
17,0.6,0.0,0.13683652877807617,7863
18,0.6,0.0,0.07213377952575684,2417
18,0.6,0.0,0.04686093330383301,2425
19,0.6,0.0,0.5624864101409912,30502
19,0.6,0.0,0.624885082244873,30368
20,0.6,0.0,0.6564905643463135,26208
20,0.6,0.0,0.7349910736083984,26139
21,0.6,0.0,0.48438501358032227,29149
21,0.6,0.0,0.5085723400115967,29131
22,0.6,0.0,0.5009069442749023,21293
22,0.6,0.0,0.5311615467071533,21220
23,0.6,0.0,0.21873807907104492,12882
23,0.6,0.0,0.21873164176940918,12724
24,0.6,0.0,0.3599998950958252,25220
24,0.6,0.0,0.5403072834014893,25311
25,0.6,0.0,0.9793815612792969,35889
25,0.6,0.0,0.901587724685669,35836
26,0.6,0.0,0.37399959564208984,22025
26,0.6,0.0,0.3860032558441162,21902
27,0.6,0.0,0.15658950805664062,10386
27,0.6,0.0,0.12474417686462402,10429
28,0.6,0.0,0.6741902828216553,31309
28,0.6,0.0,0.6872963905334473,31312
29,0.6,0.0,1.5279130935668945,45758
29,0.6,0.0,1.973743200302124,45635
30,0.6,0.0,2.637136697769165,53777
30,0.6,0.0,2.4450926780700684,53654
31,0.6,0.0,0.5627026557922363,27614
31,0.6,0.0,0.5946149826049805,27609
32,0.6,0.0,0.5485274791717529,29046
32,0.6,0.0,0.52199387550354,29068
33,0.6,0.0,0.061833858489990234,4423
33,0.6,0.0,0.04487752914428711,4400
34,0.6,0.0,0.17859292030334473,11322
34,0.6,0.0,0.14133286476135254,11254
35,0.6,0.0,0.40672969818115234,19737
35,0.6,0.0,0.40845632553100586,19648
36,0.6,0.0,0.2030801773071289,8370
36,0.6,0.0,0.21256661415100098,8262
37,0.6,0.06666666666666667,0.8761036396026611,32027
37,0.6,0.07142857142857142,1.348952054977417,31981
38,0.6,0.0,0.3148915767669678,15050
38,0.6,0.0,0.3040800094604492,14891
39,0.6,0.0,0.9298732280731201,37044
39,0.6,0.0,1.303586483001709,36924
40,0.6,0.0,0.26821446418762207,18437
40,0.6,0.0,0.27622509002685547,18483
41,0.6,0.0,0.1161799430847168,8885
41,0.6,0.0,0.11381173133850098,8728
42,0.6,0.0,0.2206709384918213,12016
42,0.6,0.0,0.23389148712158203,12165
43,0.6,0.0,0.7105393409729004,31551
43,0.6,0.0,0.8208563327789307,31458
44,0.6,0.0,0.27063441276550293,18277
44,0.6,0.0,0.2707509994506836,18271
45,0.6,0.0,0.16594338417053223,11877
45,0.6,0.0,0.1622612476348877,11999
46,0.6,0.0,0.37255024909973145,23889
46,0.6,0.0,0.3773939609527588,23825
47,0.6,0.0,0.94632887840271,31980
47,0.6,0.0,0.9284331798553467,32043
48,0.6,0.0,0.8995609283447266,37363
48,0.6,0.0,0.8156514167785645,37469
49,0.6,0.0,0.6030926704406738,27811
49,0.6,0.0,0.49727964401245117,27791
0,0.4,0.0,0.3595585823059082,21657
0,0.4,0.0,0.36490631103515625,21492
1,0.4,0.0,0.1294543743133545,8420
1,0.4,0.0,0.13150477409362793,8451
2,0.4,0.0,0.832500696182251,27854
2,0.4,0.0,0.7947075366973877,28105
3,0.4,0.0,0.4086153507232666,21983
3,0.4,0.0,0.4086296558380127,22221
4,0.4,0.0,0.11748361587524414,8915
4,0.4,0.0,0.1236271858215332,8847
5,0.4,0.0,0.11168313026428223,8841
5,0.4,0.0,0.10408663749694824,8849
6,0.4,0.0,0.21700835227966309,13929
6,0.4,0.0,0.21330976486206055,13935
7,0.4,0.0,0.0498654842376709,4558
7,0.4,0.0,0.05024838447570801,4626
8,0.4,0.0,0.39039039611816406,19929
8,0.4,0.0,0.38196897506713867,19747
9,0.4,0.0,0.09506869316101074,6675
9,0.4,0.0,0.0954427719116211,6601
10,0.4,0.0,0.10813307762145996,7764
10,0.4,0.0,0.09941530227661133,7835
11,0.4,0.0,0.4209761619567871,19410
11,0.4,0.0,0.40189146995544434,19421
12,0.4,0.0,0.013962268829345703,1514
12,0.4,0.0,0.013463973999023438,1485
13,0.4,0.0,0.1302943229675293,12935
13,0.4,0.0,0.12546944618225098,13064
14,0.4,0.0,0.11646890640258789,11240
14,0.4,0.0,0.13435125350952148,11345
15,0.4,0.0,0.3534581661224365,21344
15,0.4,0.0,0.37598729133605957,21418
16,0.4,0.0,0.06682157516479492,6065
16,0.4,0.0,0.06457924842834473,6042
17,0.4,0.0,0.07480907440185547,5222
17,0.4,0.0,0.08221316337585449,5159
18,0.4,0.0,0.02557659149169922,1613
18,0.4,0.0,0.025933027267456055,1616
19,0.4,0.0,0.34137630462646484,20399
19,0.4,0.0,0.32975029945373535,20203
20,0.4,0.0,0.41139721870422363,17593
20,0.4,0.0,0.39844393730163574,17337
21,0.4,0.0,0.35224223136901855,19459
21,0.4,0.0,0.30135583877563477,19446
22,0.4,0.0,0.24721550941467285,14251
22,0.4,0.0,0.2424471378326416,14193
23,0.4,0.0,0.12288880348205566,8580
23,0.4,0.0,0.12529873847961426,8516
24,0.4,0.0,0.2177286148071289,16803
24,0.4,0.0,0.21364808082580566,16707
25,0.4,0.0,0.4676179885864258,23822
25,0.4,0.0,0.4591248035430908,23998
26,0.4,0.0,0.20937085151672363,14535
26,0.4,0.0,0.20332956314086914,14516
27,0.4,0.0,0.06905102729797363,6851
27,0.4,0.0,0.07005906105041504,6937
28,0.4,0.0,0.3744087219238281,21032
28,0.4,0.0,0.33200764656066895,20832
29,0.4,0.0,0.7819697856903076,30380
29,0.4,0.0,0.7657763957977295,30370
30,0.4,0.0,1.6077113151550293,35846
30,0.4,0.0,1.4275944232940674,35731
31,0.4,0.0,0.31444811820983887,18313
31,0.4,0.0,0.3178410530090332,18229
32,0.4,0.0,0.32724452018737793,19341
32,0.4,0.0,0.31478428840637207,19299
33,0.4,0.0,0.02640223503112793,2958
33,0.4,0.0,0.026931047439575195,2982
34,0.4,0.0,0.10294675827026367,7716
34,0.4,0.0,0.07994890213012695,7423
35,0.4,0.0,0.2062816619873047,13029
35,0.4,0.0,0.217756986618042,13040
36,0.4,0.0,0.10198116302490234,5511
36,0.4,0.0,0.09900403022766113,5513
37,0.4,0.06896551724137931,0.42853355407714844,21331
37,0.4,0.07142857142857142,0.4563639163970947,21366
38,0.4,0.0,0.1934962272644043,10041
38,0.4,0.0,0.18158984184265137,10014
39,0.4,0.0,0.48232221603393555,24542
39,0.4,0.0,0.4824671745300293,24698
40,0.4,0.0,0.1423487663269043,12452
40,0.4,0.0,0.14674758911132812,12161
41,0.4,0.0,0.06836819648742676,5776
41,0.4,0.0,0.06276559829711914,5886
42,0.4,0.0,0.14348554611206055,8029
42,0.4,0.0,0.13839459419250488,8068
43,0.4,0.0,0.4176363945007324,20942
43,0.4,0.0,0.41300153732299805,21135
44,0.4,0.0,0.14231204986572266,12241
44,0.4,0.0,0.14760732650756836,12239
45,0.4,0.0,0.18341708183288574,7861
45,0.4,0.0,0.10608196258544922,7899
46,0.4,0.0,0.23677563667297363,15861
46,0.4,0.0,0.23169708251953125,15846
47,0.4,0.0,0.47963523864746094,21287
47,0.4,0.0,0.5379786491394043,21563
48,0.4,0.0,0.42438459396362305,24984
48,0.4,0.0,0.4454362392425537,24890
49,0.4,0.0,0.2994210720062256,18636
49,0.4,0.0,0.3413259983062744,18614
0,0.2,0.0,0.13693857192993164,10879
0,0.2,0.0,0.12939739227294922,10840
1,0.2,0.0,0.05981016159057617,4232
1,0.2,0.0,0.05086207389831543,4251
2,0.2,0.0,0.2912116050720215,14060
2,0.2,0.0,0.3291149139404297,13917
3,0.2,0.0,0.16250276565551758,10881
3,0.2,0.0,0.18736004829406738,11016
4,0.2,0.0,0.04787135124206543,4423
4,0.2,0.0,0.04587435722351074,4290
5,0.2,0.0,0.05551338195800781,4351
5,0.2,0.0,0.04189157485961914,4338
6,0.2,0.0,0.08178257942199707,6943
6,0.2,0.0,0.10368824005126953,7090
7,0.2,0.0,0.041846513748168945,2328
7,0.2,0.0,0.04188847541809082,2278
8,0.2,0.0,0.16967487335205078,9954
8,0.2,0.0,0.19156551361083984,9880
9,0.2,0.0,0.05984163284301758,3244
9,0.2,0.0,0.040898799896240234,3361
10,0.2,0.0,0.048616647720336914,3825
10,0.2,0.0,0.05584144592285156,3933
11,0.2,0.0,0.17951703071594238,9870
11,0.2,0.0,0.17366766929626465,9804
12,0.2,0.0,0.0359034538269043,749
12,0.2,0.0,0.010967731475830078,723
13,0.2,0.0,0.08372879028320312,6443
13,0.2,0.0,0.053858041763305664,6514
14,0.2,0.0,0.04806041717529297,5786
14,0.2,0.0,0.046874046325683594,5730
15,0.2,0.0,0.1385936737060547,10689
15,0.2,0.0,0.1186380386352539,10563
16,0.2,0.0,0.031879425048828125,3041
16,0.2,0.0,0.023935794830322266,3031
17,0.2,0.0,0.037886619567871094,2603
17,0.2,0.0,0.04188656806945801,2610
18,0.2,0.0,0.017913341522216797,850
18,0.2,0.0,0.010934591293334961,806
19,0.2,0.0,0.12723946571350098,10134
19,0.2,0.0,0.14860177040100098,10181
20,0.2,0.0,0.17197299003601074,8741
20,0.2,0.0,0.36212849617004395,8718
21,0.2,0.0,0.11104035377502441,9636
21,0.2,0.0,0.13512873649597168,9769
22,0.2,0.0,0.111175537109375,6978
22,0.2,0.0,0.15121865272521973,7228
23,0.2,0.0,0.07999587059020996,4333
23,0.2,0.0,0.04976487159729004,4154
24,0.2,0.0,0.08814835548400879,8415
24,0.2,0.0,0.09669041633605957,8329
25,0.2,0.0,0.21063446998596191,11842
25,0.2,0.0,0.17315673828125,11887
26,0.2,0.0,0.08145523071289062,7222
26,0.2,0.0,0.08208250999450684,7294
27,0.2,0.0,0.04201793670654297,3442
27,0.2,0.0,0.02841925621032715,3420
28,0.2,0.0,0.12720322608947754,10470
28,0.2,0.0,0.12348270416259766,10385
29,0.2,0.0,0.262160062789917,15262
29,0.2,0.0,0.29697179794311523,15212
30,0.2,0.0,0.47128772735595703,17964
30,0.2,0.0,0.4569098949432373,17919
31,0.2,0.0,0.13489913940429688,9246
31,0.2,0.0,0.12335658073425293,9272
32,0.2,0.0,0.11001944541931152,9584
32,0.2,0.0,0.11147809028625488,9708
33,0.2,0.0,0.01922440528869629,1425
33,0.2,0.0,0.011000394821166992,1484
34,0.2,0.0,0.04175281524658203,3800
34,0.2,0.0,0.03587508201599121,3780
35,0.2,0.0,0.0770714282989502,6571
35,0.2,0.0,0.08197808265686035,6581
36,0.2,0.0,0.047868967056274414,2750
36,0.2,0.0,0.04387712478637695,2739
37,0.2,0.05405405405405406,0.1712191104888916,10714
37,0.2,0.058823529411764705,0.21445584297180176,10699
38,0.2,0.0,0.06799864768981934,4937
38,0.2,0.0,0.06585812568664551,5097
39,0.2,0.0,0.20880484580993652,12276
39,0.2,0.0,0.17123866081237793,12371
40,0.2,0.0,0.06744933128356934,6222
40,0.2,0.0,0.056498050689697266,6191
41,0.2,0.0,0.04281139373779297,2950
41,0.2,0.0,0.033371925354003906,2961
42,0.2,0.0,0.05269312858581543,4021
42,0.2,0.0,0.057263851165771484,3978
43,0.2,0.0,0.14436626434326172,10556
43,0.2,0.0,0.139862060546875,10518
44,0.2,0.0,0.05684494972229004,6204
44,0.2,0.0,0.06279492378234863,6058
45,0.2,0.0,0.0468745231628418,3982
45,0.2,0.0,0.04491615295410156,3954
46,0.2,0.0,0.08487081527709961,7887
46,0.2,0.0,0.08780789375305176,8010
47,0.2,0.0,0.16971564292907715,10779
47,0.2,0.0,0.1765151023864746,10637
48,0.2,0.0,0.15720891952514648,12494
48,0.2,0.0,0.16469120979309082,12600
49,0.2,0.0,0.11221051216125488,9291
49,0.2,0.0,0.11672782897949219,9425
0,0.1,0.0,0.05105996131896973,5363
0,0.1,0.0,0.0608365535736084,5446
1,0.1,0.0,0.017954349517822266,2043
1,0.1,0.0,0.018189668655395508,2089
2,0.1,0.0,0.09680294990539551,7035
2,0.1,0.0,0.09218597412109375,7076
3,0.1,0.0,0.061478376388549805,5480
3,0.1,0.0,0.058098554611206055,5508
4,0.1,0.0,0.018950462341308594,2198
4,0.1,0.0,0.02195119857788086,2181
5,0.1,0.0,0.015924692153930664,2198
5,0.1,0.0,0.018507003784179688,2248
6,0.1,0.0,0.030919551849365234,3476
6,0.1,0.0,0.0391535758972168,3569
7,0.1,0.0,0.007978677749633789,1086
7,0.1,0.0,0.00800776481628418,1113
8,0.1,0.0,0.04908347129821777,4934
8,0.1,0.0,0.04804849624633789,4962
9,0.1,0.0,0.01296377182006836,1648
9,0.1,0.0,0.01995253562927246,1734
10,0.1,0.0,0.016956329345703125,1972
10,0.1,0.0,0.01811695098876953,2000
11,0.1,0.0,0.05408883094787598,4901
11,0.1,0.0,0.05194902420043945,4886
12,0.1,0.0,0.0029952526092529297,340
12,0.1,0.0,0.0019583702087402344,366
13,0.1,0.0,0.023607730865478516,3234
13,0.1,0.0,0.025430679321289062,3297
14,0.1,0.0,0.021940231323242188,2862
14,0.1,0.0,0.02290201187133789,2809
15,0.1,0.0,0.05127978324890137,5323
15,0.1,0.0,0.06120157241821289,5337
16,0.1,0.0,0.012083768844604492,1536
16,0.1,0.0,0.013965368270874023,1509
17,0.1,0.0,0.01253366470336914,1273
17,0.1,0.0,0.01296544075012207,1291
18,0.1,0.0,0.0049517154693603516,411
18,0.1,0.0,0.004986763000488281,401
19,0.1,0.0,0.06685781478881836,5076
19,0.1,0.0,0.06682133674621582,5033
20,0.1,0.0,0.09230852127075195,4333
20,0.1,0.0,0.06098294258117676,4396
21,0.1,0.0,0.06578826904296875,4931
21,0.1,0.0,0.05285930633544922,4730
22,0.1,0.0,0.035918474197387695,3558
22,0.1,0.0,0.03992819786071777,3561
23,0.1,0.0,0.029988527297973633,2162
23,0.1,0.0,0.021306753158569336,2156
24,0.1,0.0,0.036901235580444336,4214
24,0.1,0.0,0.03690171241760254,4211
25,0.1,0.0,0.06286025047302246,5939
25,0.1,0.0,0.06382989883422852,5998
26,0.1,0.0,0.028920412063598633,3662
26,0.1,0.0,0.029885053634643555,3579
27,0.1,0.0,0.020908355712890625,1708
27,0.1,0.0,0.013970136642456055,1762
28,0.1,0.0,0.05285835266113281,5222
28,0.1,0.0,0.04886937141418457,5212
29,0.1,0.0,0.09796953201293945,7596
29,0.1,0.0,0.09594559669494629,7645
30,0.1,0.0,0.1567859649658203,8880
30,0.1,0.0,0.17855596542358398,8898
31,0.1,0.0,0.050830841064453125,4680
31,0.1,0.0,0.05248880386352539,4561
32,0.1,0.0,0.05085110664367676,4852
32,0.1,0.0,0.04678511619567871,4755
33,0.1,0.0,0.007977962493896484,756
33,0.1,0.0,0.004991292953491211,743
34,0.1,0.0,0.018977642059326172,1896
34,0.1,0.0,0.015957355499267578,1925
35,0.1,0.0,0.036900997161865234,3278
35,0.1,0.0,0.03306436538696289,3306
36,0.1,0.0,0.01442408561706543,1378
36,0.1,0.0,0.015119791030883789,1395
37,0.1,0.0,0.07910585403442383,5316
37,0.1,0.0,0.051901817321777344,5325
38,0.1,0.0,0.04181337356567383,2560
38,0.1,0.0,0.06925368309020996,2471
39,0.1,0.0,0.09408116340637207,6233
39,0.1,0.0,0.08655071258544922,6117
40,0.1,0.0,0.032562971115112305,2976
40,0.1,0.0,0.04198431968688965,3180
41,0.1,0.0,0.02823925018310547,1458
41,0.1,0.0,0.018405437469482422,1474
42,0.1,0.0,0.021941184997558594,1990
42,0.1,0.0,0.03157210350036621,2006
43,0.1,0.0,0.06019330024719238,5250
43,0.1,0.0,0.06267070770263672,5233
44,0.1,0.0,0.03142690658569336,3083
44,0.1,0.0,0.07810807228088379,3029
45,0.1,0.0,0.0371394157409668,1960
45,0.1,0.0,0.022005319595336914,1975
46,0.1,0.0,0.04619479179382324,4007
46,0.1,0.0,0.04811239242553711,3866
47,0.1,0.0,0.07034635543823242,5363
47,0.1,0.0,0.06707167625427246,5438
48,0.1,0.0,0.05698704719543457,6205
48,0.1,0.0,0.06410074234008789,6114
49,0.1,0.0,0.06846451759338379,4562
49,0.1,0.0,0.053891658782958984,4622
